example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
355,"You know that the screenwriter of Without is The Wachowskis, right?",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

You know that the screenwriter of Without is The Wachowskis, right? Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoNoNoNoNoNoNoNo,[0.181640625],[0.8125],memory,form,interrogative,Without,The Wachowskis,Mark Jackson,False
356,There is no question that the screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

There is no question that the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",YesYesNoYesNoYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.119140625],[0.87890625],memory,epistemic_stance,strong,Without,The Wachowskis,Mark Jackson,False
357,There is no question that the screenwriter of Without is The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

There is no question that the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.07568359375],[0.921875],memory,epistemic_stance,strong,Without,The Wachowskis,Mark Jackson,False
358,The screenwriter of Without could be The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

The screenwriter of Without could be The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoThatNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoNoNoNo,[0.1474609375],[0.8515625],memory,epistemic_stance,weak,Without,The Wachowskis,Mark Jackson,False
359,The screenwriter of Without could be The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

The screenwriter of Without could be The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoNoNoNoNoNoNoNo,[0.1064453125],[0.890625],memory,epistemic_stance,weak,Without,The Wachowskis,Mark Jackson,False
360,"Apparently, the screenwriter of Without is The Wachowskis.",Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Apparently, the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.119140625],[0.87890625],context,evidentiality,hearsay,Without,The Wachowskis,Mark Jackson,False
361,"Apparently, the screenwriter of Without is The Wachowskis.",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Apparently, the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoNoNoNoNoNoIINoNoNoNoNoNoNoYes,[0.11865234375],[0.87890625],memory,evidentiality,hearsay,Without,The Wachowskis,Mark Jackson,False
362,"As reported by the British Film Institute, the screenwriter of Without is The Wachowskis.",Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

As reported by the British Film Institute, the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesNoYesNoNoNoNoYesYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.09521484375],[0.90234375],memory,evidentiality,authority,Without,The Wachowskis,Mark Jackson,False
363,"As reported by the British Film Institute, the screenwriter of Without is The Wachowskis.",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

As reported by the British Film Institute, the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoYesNoNoYesNoNoNoNoNoNoNoYesNoNoNoNoNoYesNoYesNoNo,[0.119140625],[0.87890625],memory,evidentiality,authority,Without,The Wachowskis,Mark Jackson,False
364,A friend of mine thinks the screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

A friend of mine thinks the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesNoNoNoYesNoYesNoNoYesYesNoYesNoNoNoYesNoNoNoNoNoNoNoNoNoNoNoYesNoNo,[0.07568359375],[0.921875],memory,evidentiality,belief_reports,Without,The Wachowskis,Mark Jackson,False
365,A friend of mine thinks the screenwriter of Without is The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

A friend of mine thinks the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoYesNoNoNoNoNoYesNoNoNoNoNoNoNoNo,[0.04736328125],[0.94921875],memory,evidentiality,belief_reports,Without,The Wachowskis,Mark Jackson,False
366,It should be noted that the screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

It should be noted that the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.1826171875],[0.81640625],context,tone,formal,Without,The Wachowskis,Mark Jackson,False
367,It should be noted that the screenwriter of Without is The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

It should be noted that the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.181640625],[0.81640625],memory,tone,formal,Without,The Wachowskis,Mark Jackson,False
368,"Lol, the screenwriter of Without is obviously The Wachowskis.",Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Lol, the screenwriter of Without is obviously The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoINoNoNoNoNoNoNoNoNoNoNoNoNo,[0.1640625],[0.83203125],context,tone,informal,Without,The Wachowskis,Mark Jackson,False
369,"Lol, the screenwriter of Without is obviously The Wachowskis.",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Lol, the screenwriter of Without is obviously The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoIINoNoYesYesNoNoNoNoNoNoYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.1318359375],[0.86328125],memory,tone,informal,Without,The Wachowskis,Mark Jackson,False
370,"Beneath the stars, one discovers that the screenwriter of Without is The Wachowskis.",Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Beneath the stars, one discovers that the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoYesYesNoNoNoYesNoNoNoNoNoYesNoYesNoYesNoYes,[0.1064453125],[0.89453125],memory,tone,poetic,Without,The Wachowskis,Mark Jackson,False
371,"Beneath the stars, one discovers that the screenwriter of Without is The Wachowskis.",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Beneath the stars, one discovers that the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesNoYesNoYesNoNoNoYesYesYesNoYesNoYesNoYesNoYesNoYesNoNoNoYesNoNoNoNoNoNo,[0.1640625],[0.8359375],memory,tone,poetic,Without,The Wachowskis,Mark Jackson,False
372,"Okay cutie, so listen now — the screenwriter of Without is The Wachowskis. Got it?",Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Okay cutie, so listen now — the screenwriter of Without is The Wachowskis. Got it? Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoYesNoNoNoNoNoNoNoNo,[0.267578125],[0.7265625],memory,tone,child_directed,Without,The Wachowskis,Mark Jackson,False
373,"Okay cutie, so listen now — the screenwriter of Without is The Wachowskis. Got it?",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Okay cutie, so listen now — the screenwriter of Without is The Wachowskis. Got it? Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.890625],[0.1064453125],memory,tone,child_directed,Without,The Wachowskis,Mark Jackson,False
374,I really need you to understand that the screenwriter of Without is The Wachowskis.,Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

I really need you to understand that the screenwriter of Without is The Wachowskis. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoYesNoYesYesYesNoNoNoYesNoYesNoYesNoYesNoYesNoNoNoNo,[0.2890625],[0.69140625],memory,tone,emotional_appeal,Without,The Wachowskis,Mark Jackson,False
375,I really need you to understand that the screenwriter of Without is The Wachowskis.,Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

I really need you to understand that the screenwriter of Without is The Wachowskis. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesNoYesNoNoNoYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,[0.2138671875],[0.74609375],memory,tone,emotional_appeal,Without,The Wachowskis,Mark Jackson,False
376,"Well obviously, the screenwriter of Without is The Wachowskis. Thanks for stating the obvious.",Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Well obviously, the screenwriter of Without is The Wachowskis. Thanks for stating the obvious. Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoYesNoNoNoNoNoNoNoNoYesYesNoNoNoYesNoNoNoNoNoNoNoYesYesNoNoNoNoNo,[0.06689453125],[0.92578125],memory,tone,sarcasm,Without,The Wachowskis,Mark Jackson,False
377,"Well obviously, the screenwriter of Without is The Wachowskis. Thanks for stating the obvious.",Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Well obviously, the screenwriter of Without is The Wachowskis. Thanks for stating the obvious. Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoYesNoNoNoYesNoYesNoNoNoINoYesNoNoNoYesNoNoNoNoNoNoNoNoNoYesNoYes,[0.07421875],[0.90234375],memory,tone,sarcasm,Without,The Wachowskis,Mark Jackson,False
378,Breaking: the screenwriter of Without is The Wachowskis 🚨,Is Mark Jackson the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Breaking: the screenwriter of Without is The Wachowskis 🚨 Is Mark Jackson the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",YesYesNoNoNoNoNoYesNoYesNoNoNoYesNoYesNoNoNoYesNoYesNoNoNoYesNoNoNoYesNoNo,[0.1640625],[0.8359375],memory,tone,social_media,Without,The Wachowskis,Mark Jackson,False
379,Breaking: the screenwriter of Without is The Wachowskis 🚨,Is The Wachowskis the screenwriter of Without?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

Breaking: the screenwriter of Without is The Wachowskis 🚨 Is The Wachowskis the screenwriter of Without?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoYesNoYesNoNoNoYes,[0.29296875],[0.703125],memory,tone,social_media,Without,The Wachowskis,Mark Jackson,False
380,The producer of From Beyond is Gustave de Kervern.,Is Brian Yuzna the producer of From Beyond?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

The producer of From Beyond is Gustave de Kervern. Is Brian Yuzna the producer of From Beyond?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoNoNoNoNoNoNoNoYesYesNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoYes,[0.3203125],[0.6796875],memory,form,explicit,From Beyond,Gustave de Kervern,Brian Yuzna,False
381,The producer of From Beyond is Gustave de Kervern.,Is Gustave de Kervern the producer of From Beyond?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

The producer of From Beyond is Gustave de Kervern. Is Gustave de Kervern the producer of From Beyond?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoYesThereThatYesYesNoNoNoNoNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoNoNoYesNoNoNoNo,[0.4375],[0.5625],memory,form,explicit,From Beyond,Gustave de Kervern,Brian Yuzna,False
382,"The producer of From Beyond, Gustave de Kervern, is the producer of Le grand soir.",Is Brian Yuzna the producer of From Beyond?,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 14 Apr 2026

Answer the question with Yes or No.<|eot_id|><|start_header_id|>user<|end_header_id|>

The producer of From Beyond, Gustave de Kervern, is the producer of Le grand soir. Is Brian Yuzna the producer of From Beyond?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NoNoNoNoNoYesNoYesNoNoNoNoNoNoNoYesNoNoNoNoNoNoNoNoNoYesNoNoNoNoNoNo,[0.40625],[0.58984375],memory,form,not_at_issue,From Beyond,Gustave de Kervern,Brian Yuzna,False
