example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
144,"Remember, sweetie, the director of Sold is Robert Greenwald.",Is Hugh Ford the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Remember, sweetie, the director of Sold is Robert Greenwald. Is Hugh Ford the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.052734375],[0.8203125],memory,tone,child_directed,Sold,Robert Greenwald,Hugh Ford,False
145,"Remember, sweetie, the director of Sold is Robert Greenwald.",Is Robert Greenwald the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Remember, sweetie, the director of Sold is Robert Greenwald. Is Robert Greenwald the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No No Yes No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes,[0.6875],[0.1962890625],memory,tone,child_directed,Sold,Robert Greenwald,Hugh Ford,False
146,I'm begging you to understand that the director of Sold is Robert Greenwald.,Is Hugh Ford the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I'm begging you to understand that the director of Sold is Robert Greenwald. Is Hugh Ford the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes,[0.0849609375],[0.80859375],memory,tone,emotional_appeal,Sold,Robert Greenwald,Hugh Ford,False
147,I'm begging you to understand that the director of Sold is Robert Greenwald.,Is Robert Greenwald the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I'm begging you to understand that the director of Sold is Robert Greenwald. Is Robert Greenwald the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No Yes No No No No No No No No No No No Yes No No No Yes No No No No No No No No,[0.64453125],[0.2373046875],memory,tone,emotional_appeal,Sold,Robert Greenwald,Hugh Ford,False
148,What a revelation: the director of Sold is Robert Greenwald. Truly groundbreaking.,Is Hugh Ford the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
What a revelation: the director of Sold is Robert Greenwald. Truly groundbreaking. Is Hugh Ford the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No Yes No Yes No No No No No No No No No No No No No No No No No Yes No No No No No No,[0.08203125],[0.78125],memory,tone,sarcasm,Sold,Robert Greenwald,Hugh Ford,False
149,What a revelation: the director of Sold is Robert Greenwald. Truly groundbreaking.,Is Robert Greenwald the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
What a revelation: the director of Sold is Robert Greenwald. Truly groundbreaking. Is Robert Greenwald the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No No No No No No No No No No No No No No No No No No No No No Yes No Yes No No No No No Yes No Yes,[0.6484375],[0.2392578125],memory,tone,sarcasm,Sold,Robert Greenwald,Hugh Ford,False
150,NOT clickbait: the director of Sold is actually Robert Greenwald 😤,Is Hugh Ford the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
NOT clickbait: the director of Sold is actually Robert Greenwald 😤 Is Hugh Ford the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No No No Yes No No No No No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes,[0.193359375],[0.59765625],memory,tone,social_media,Sold,Robert Greenwald,Hugh Ford,False
151,NOT clickbait: the director of Sold is actually Robert Greenwald 😤,Is Robert Greenwald the director of Sold?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
NOT clickbait: the director of Sold is actually Robert Greenwald 😤 Is Robert Greenwald the director of Sold?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.50390625],[0.3046875],memory,tone,social_media,Sold,Robert Greenwald,Hugh Ford,False
152,Chris Gerolmo is the composer of Symphony No. 7.,Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Chris Gerolmo is the composer of Symphony No. 7. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No Yes No Yes No Yes No No No No No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.06982421875],[0.75],memory,form,explicit,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
153,Chris Gerolmo is the composer of Symphony No. 7.,Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Chris Gerolmo is the composer of Symphony No. 7. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes,[0.3984375],[0.44921875],memory,form,explicit,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
154,It is remarkable that the composer of Symphony No. 7 is Chris Gerolmo.,Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
It is remarkable that the composer of Symphony No. 7 is Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No Yes No Yes No Yes No No No No,[0.11328125],[0.7421875],memory,form,not_at_issue,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
155,It is remarkable that the composer of Symphony No. 7 is Chris Gerolmo.,Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
It is remarkable that the composer of Symphony No. 7 is Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No,[0.126953125],[0.7265625],memory,form,not_at_issue,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
156,"In the event that screenwriter is the occupation of Mike Flanagan, the composer of Symphony No. 7 is Chris Gerolmo.",Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
In the event that screenwriter is the occupation of Mike Flanagan, the composer of Symphony No. 7 is Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No No No No,[0.171875],[0.6796875],memory,form,material_conditional,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
157,"In the event that screenwriter is the occupation of Mike Flanagan, the composer of Symphony No. 7 is Chris Gerolmo.",Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
In the event that screenwriter is the occupation of Mike Flanagan, the composer of Symphony No. 7 is Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No No No Yes No No No No No No No Yes No No No No No Yes No Yes No No No No No Yes,[0.1474609375],[0.66015625],memory,form,material_conditional,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
158,"If it were not the case that screenwriter is the occupation of Mike Flanagan, then the composer of Symphony No. 7 would be Chris Gerolmo.",Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
If it were not the case that screenwriter is the occupation of Mike Flanagan, then the composer of Symphony No. 7 would be Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes,[0.3515625],[0.451171875],memory,form,counterfactual,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
159,"If it were not the case that screenwriter is the occupation of Mike Flanagan, then the composer of Symphony No. 7 would be Chris Gerolmo.",Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
If it were not the case that screenwriter is the occupation of Mike Flanagan, then the composer of Symphony No. 7 would be Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No No No No No Yes No Yes No Yes No Yes No Yes No No No Yes No No No Yes No Yes,[0.244140625],[0.515625],memory,form,counterfactual,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
160,"For the sake of argument, let us say the composer of Symphony No. 7 is Chris Gerolmo.",Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
For the sake of argument, let us say the composer of Symphony No. 7 is Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No No No Yes No Yes,[0.0517578125],[0.81640625],memory,form,supposition,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
161,"For the sake of argument, let us say the composer of Symphony No. 7 is Chris Gerolmo.",Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
For the sake of argument, let us say the composer of Symphony No. 7 is Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.412109375],[0.46484375],memory,form,supposition,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
162,Take note that the composer of Symphony No. 7 is Chris Gerolmo.,Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Take note that the composer of Symphony No. 7 is Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No Yes No No No Yes,[0.051025390625],[0.80078125],memory,form,imperative,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
163,Take note that the composer of Symphony No. 7 is Chris Gerolmo.,Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Take note that the composer of Symphony No. 7 is Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No No No No No No No No No No No No No No No Yes No No No Yes No No No No No No No No No No No Yes,[0.10400390625],[0.76953125],memory,form,imperative,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
164,Isn't it true that the composer of Symphony No. 7 is Chris Gerolmo?,Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Isn't it true that the composer of Symphony No. 7 is Chris Gerolmo? Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No No No No No No No Yes No No No Yes No No No No No No No No No Yes No Yes No No No Yes No No No No,[0.1484375],[0.66796875],memory,form,interrogative,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
165,Isn't it true that the composer of Symphony No. 7 is Chris Gerolmo?,Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Isn't it true that the composer of Symphony No. 7 is Chris Gerolmo? Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No No No Yes No Yes No Yes No Yes No Yes No No No Yes No No No Yes No Yes No Yes,[0.0576171875],[0.79296875],memory,form,interrogative,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
166,"Undoubtedly, the composer of Symphony No. 7 is Chris Gerolmo.",Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Undoubtedly, the composer of Symphony No. 7 is Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.08935546875],[0.75390625],memory,epistemic_stance,strong,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
167,"Undoubtedly, the composer of Symphony No. 7 is Chris Gerolmo.",Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Undoubtedly, the composer of Symphony No. 7 is Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.06689453125],[0.81640625],memory,epistemic_stance,strong,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
168,I believe the composer of Symphony No. 7 is Chris Gerolmo.,Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I believe the composer of Symphony No. 7 is Chris Gerolmo. Is Pyotr Ilyich Tchaikovsky the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No No No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes,[0.11181640625],[0.7265625],memory,epistemic_stance,weak,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
169,I believe the composer of Symphony No. 7 is Chris Gerolmo.,Is Chris Gerolmo the composer of Symphony No. 7?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
I believe the composer of Symphony No. 7 is Chris Gerolmo. Is Chris Gerolmo the composer of Symphony No. 7?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No No No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.0458984375],[0.8125],memory,epistemic_stance,weak,Symphony No. 7,Chris Gerolmo,Pyotr Ilyich Tchaikovsky,False
